Product,BU,Region,Country,Year,Month,Actuals,Budget,Forecast
odomzo,oncology,eu,france,2019,5,343980,343980,156653
odomzo,oncology,eu,germany,2019,5,-193814,-193814,-256557
odomzo,oncology,eu,spain,2019,5,1268582,1268582,1166168
odomzo,oncology,eu,portugal,2019,5,70303,70303,0
odomzo,oncology,eu,italy,2019,5,142077,142077,89230
odomzo,oncology,eu,malta,2019,5,327733,327733,164313
odomzo,oncology,eu,uk,2019,5,2292954,2292954,2163881
odomzo,oncology,eu,ireland,2019,5,186532,186532,66071
odomzo,oncology,eu,austria,2019,5,406158,406158,360978
odomzo,oncology,eu,belgium,2019,5,2610372,2610372,2577414
odomzo,oncology,eu,luxembourg,2019,6,474075,474075,397181
odomzo,oncology,eu,greece,2019,6,-1504,-1504,-13581
odomzo,oncology,eu,netherlands,2019,6,547339,547339,379756
odomzo,oncology,eu,denmark,2019,6,305069,305069,131860
odomzo,oncology,eu,estonia,2019,6,43463,43463,-138634
odomzo,oncology,eu,finland,2019,6,588056,588056,410521
odomzo,oncology,eu,lithuania,2019,6,52173,52173,-172
odomzo,oncology,eu,latvia,2019,6,18273,18273,6087
odomzo,oncology,eu,norway,2019,6,384142,384142,190909
odomzo,oncology,eu,sweden,2019,6,4064636,4064636,3891267
odomzo,oncology,eu,switzerland,2019,6,5656674,5656674,5655709
odomzo,oncology,eu,macedonia,2019,6,14811,14811,0
odomzo,oncology,eu,serbia,2019,6,281169,281169,165795
odomzo,oncology,eu,bosnia,2019,6,137495,137495,72067
odomzo,oncology,eu,montenegro,2019,6,121228,121228,63939
odomzo,oncology,eu,czech republic,2019,6,367792,367792,309537
odomzo,oncology,eu,hungary,2019,6,1515495,1515495,1444281
odomzo,oncology,eu,slovenia,2019,6,653765,653765,503938
odomzo,oncology,eu,slovakia,2019,6,58527,58527,0
odomzo,oncology,eu,bulgaria,2019,6,61423,61423,0
odomzo,oncology,eu,romania,2019,6,187180,187180,46238
odomzo,oncology,eu,croatia,2019,6,49046,49046,3907
odomzo,oncology,eu,ukraine,2019,6,155572,155572,0
odomzo,oncology,eu,kazakhstan,2019,6,849333,849333,713557
odomzo,oncology,eu,georgia,2019,6,266356,266356,127132
odomzo,oncology,eu,belarus,2019,6,354,354,0
odomzo,oncology,eu,armenia,2019,6,4214,4214,1640
odomzo,oncology,eu,israel,2019,6,128169,128169,115706
odomzo,oncology,eu,palestine,2019,6,204286,204286,190297
odomzo,oncology,eu,poland,2019,6,-415483,-415483,-423727
odomzo,oncology,eu,russia,2019,6,1931219,1931219,1926031
odomzo,oncology,eu,other,2019,6,113270,113270,0
odomzo,oncology,eu,france,2019,6,229452,229452,123408
odomzo,oncology,eu,germany,2019,6,266860,266860,105912
odomzo,oncology,eu,spain,2019,6,2636265,2636265,2457630
odomzo,oncology,eu,portugal,2019,6,49924,49924,49562
odomzo,oncology,eu,italy,2019,6,539078,539078,411007
odomzo,oncology,eu,malta,2019,6,2621791,2621791,2454218
odomzo,oncology,eu,uk,2019,7,654966,654966,550541
odomzo,oncology,eu,ireland,2019,7,144773,144773,0
odomzo,oncology,eu,austria,2019,7,444694,444694,425175
odomzo,oncology,eu,belgium,2019,7,241370,241370,149086
odomzo,oncology,eu,luxembourg,2019,7,184768,184768,36316
odomzo,oncology,eu,greece,2019,7,389856,389856,346339
odomzo,oncology,eu,netherlands,2019,7,184717,184717,111800
odomzo,oncology,eu,denmark,2019,7,155302,155302,4735
odomzo,oncology,eu,estonia,2019,7,127385,127385,107671
odomzo,oncology,eu,finland,2019,7,4378316,4378316,4311645
odomzo,oncology,eu,lithuania,2019,7,4397812,4397812,4270950
odomzo,oncology,eu,latvia,2019,7,166313,166313,0
odomzo,oncology,eu,norway,2019,7,399135,399135,266583
odomzo,oncology,eu,sweden,2019,7,283957,283957,175118
odomzo,oncology,eu,switzerland,2019,7,249161,249161,105246
odomzo,oncology,eu,macedonia,2019,7,262327,262327,198577
odomzo,oncology,eu,serbia,2019,7,2203448,2203448,2060812
odomzo,oncology,eu,bosnia,2019,7,126140,126140,0
odomzo,oncology,eu,montenegro,2019,7,103102,103102,0
odomzo,oncology,eu,czech republic,2019,7,12074,12074,0
odomzo,oncology,eu,hungary,2019,7,132293,132293,83960
odomzo,oncology,eu,slovenia,2019,7,65907,65907,15628
odomzo,oncology,eu,slovakia,2019,7,152380,152380,87816
odomzo,oncology,eu,bulgaria,2019,7,1019773,1019773,852730
odomzo,oncology,eu,romania,2019,7,207765,207765,133814
odomzo,oncology,eu,croatia,2019,7,171629,171629,0
odomzo,oncology,eu,ukraine,2019,7,158893,158893,656
odomzo,oncology,eu,kazakhstan,2019,7,242472,242472,139179
odomzo,oncology,eu,georgia,2019,7,259957,259957,81684
odomzo,oncology,eu,belarus,2019,7,-203755,-203755,-236336
odomzo,oncology,eu,armenia,2019,7,1253600,1253600,1074253
odomzo,oncology,eu,israel,2019,7,59422,59422,-85431
odomzo,oncology,eu,palestine,2019,7,285942,285942,116555
odomzo,oncology,eu,poland,2019,7,224307,224307,138083
odomzo,oncology,eu,russia,2019,7,2284022,2284022,2218625
odomzo,oncology,eu,other,2019,7,221597,221597,142222
odomzo,oncology,eu,france,2019,7,572427,572427,394259
odomzo,oncology,eu,germany,2019,7,2505174,2505174,2423562
odomzo,oncology,eu,spain,2019,8,490069,490069,439118
odomzo,oncology,eu,portugal,2019,8,165406,165406,0
odomzo,oncology,eu,italy,2019,8,470731,470731,468702
odomzo,oncology,eu,malta,2019,8,335285,335285,196336
odomzo,oncology,eu,uk,2019,8,78454,78454,8422
odomzo,oncology,eu,ireland,2019,8,372878,372878,344523
odomzo,oncology,eu,austria,2019,8,64733,64733,9
odomzo,oncology,eu,belgium,2019,8,96756,96756,10145
odomzo,oncology,eu,luxembourg,2019,8,252881,252881,87732
odomzo,oncology,eu,greece,2019,8,4336997,4336997,4181232
odomzo,oncology,eu,netherlands,2019,8,4987553,4987553,4836858
odomzo,oncology,eu,denmark,2019,8,94622,94622,0
odomzo,oncology,eu,estonia,2019,8,408913,408913,267135
odomzo,oncology,eu,finland,2019,8,215800,215800,186632
odomzo,oncology,eu,lithuania,2019,8,268630,268630,104590
odomzo,oncology,eu,latvia,2019,8,311762,311762,233527
odomzo,oncology,eu,norway,2019,8,1171205,1171205,1131570
odomzo,oncology,eu,sweden,2019,8,67367,67367,0
odomzo,oncology,eu,switzerland,2019,8,79970,79970,0
odomzo,oncology,eu,macedonia,2019,8,190553,190553,0
odomzo,oncology,eu,serbia,2019,8,196339,196339,50376
odomzo,oncology,eu,bosnia,2019,8,56650,56650,26697
odomzo,oncology,eu,montenegro,2019,8,32934,32934,0
odomzo,oncology,eu,czech republic,2019,8,804094,804094,786001
odomzo,oncology,eu,hungary,2019,8,305382,305382,176703
odomzo,oncology,eu,slovenia,2019,8,40304,40304,0
odomzo,oncology,eu,slovakia,2019,8,79584,79584,8526
odomzo,oncology,eu,bulgaria,2019,8,123969,123969,103709
odomzo,oncology,eu,romania,2019,8,368819,368819,305193
odomzo,oncology,eu,croatia,2019,8,-69431,-69431,-199811
odomzo,oncology,eu,ukraine,2019,8,1020265,1020265,963538
odomzo,oncology,eu,kazakhstan,2019,8,34711,34711,0
odomzo,oncology,eu,georgia,2019,8,279955,279955,123614
odomzo,oncology,eu,belarus,2019,8,254380,254380,109377
odomzo,oncology,eu,armenia,2019,8,2351388,2351388,2212955
odomzo,oncology,eu,israel,2019,8,150255,150255,71060
odomzo,oncology,eu,palestine,2019,8,440620,440620,338343
odomzo,oncology,eu,poland,2019,8,2726509,2726509,2552185
odomzo,oncology,eu,russia,2019,9,531399,531399,437880
odomzo,oncology,eu,other,2019,9,196068,196068,22608
odomzo,oncology,eu,france,2019,9,611374,611374,441254
odomzo,oncology,eu,germany,2019,9,295034,295034,140179
odomzo,oncology,eu,spain,2019,9,80606,80606,28441
odomzo,oncology,eu,portugal,2019,9,581140,581140,425720
odomzo,oncology,eu,italy,2019,9,270979,270979,87161
odomzo,oncology,eu,malta,2019,9,10413,10413,1691
odomzo,oncology,eu,uk,2019,9,292759,292759,118067
odomzo,oncology,eu,ireland,2019,9,0,0,4161407
odomzo,oncology,eu,austria,2019,9,5123775,5123775,4961078
odomzo,oncology,eu,belgium,2019,9,1146,1146,0
odomzo,oncology,eu,luxembourg,2019,9,306596,306596,175184
odomzo,oncology,eu,greece,2019,9,312205,312205,135087
odomzo,oncology,eu,netherlands,2019,9,153721,153721,54825
odomzo,oncology,eu,denmark,2019,9,358179,358179,357457
odomzo,oncology,eu,estonia,2019,9,1604105,1604105,1429409
odomzo,oncology,eu,finland,2019,9,5193,5193,0
odomzo,oncology,eu,lithuania,2019,9,179116,179116,0
odomzo,oncology,eu,latvia,2019,9,121596,121596,2705
odomzo,oncology,eu,norway,2019,9,206058,206058,52475
odomzo,oncology,eu,sweden,2019,9,207309,207309,20793
odomzo,oncology,eu,switzerland,2019,9,127988,127988,0
odomzo,oncology,eu,macedonia,2019,9,946649,946649,758765
odomzo,oncology,eu,serbia,2019,9,308497,308497,131057
odomzo,oncology,eu,bosnia,2019,9,95572,95572,0
odomzo,oncology,eu,montenegro,2019,9,188182,188182,2623
odomzo,oncology,eu,czech republic,2019,9,209511,209511,84497
odomzo,oncology,eu,hungary,2019,9,233156,233156,186956
odomzo,oncology,eu,slovenia,2019,9,-139373,-76906,0
odomzo,oncology,eu,slovakia,2019,9,2457523,2471229,2497464
odomzo,oncology,eu,bulgaria,2019,9,80425,80425,53235
odomzo,oncology,eu,romania,2019,9,182711,182711,101472
odomzo,oncology,eu,croatia,2019,9,148702,148702,97963
odomzo,oncology,eu,ukraine,2019,9,2076684,2104932,2343888
odomzo,oncology,eu,kazakhstan,2019,9,215891,215891,87341
odomzo,oncology,eu,georgia,2019,9,362414,366596,423386
odomzo,oncology,eu,belarus,2019,9,2589783,2589783,2493239
odomzo,oncology,eu,armenia,2019,10,593443,593443,489492
odomzo,oncology,eu,israel,2019,10,94015,94015,0
odomzo,oncology,eu,palestine,2019,10,607294,607294,442905
odomzo,oncology,eu,poland,2019,10,187594,187594,143905
odomzo,oncology,eu,russia,2019,10,200923,200923,35267
odomzo,oncology,eu,other,2019,10,510302,510302,425227
odomzo,oncology,eu,france,2019,10,277403,277403,155602
odomzo,oncology,eu,germany,2019,10,91806,91806,3382
odomzo,oncology,eu,spain,2019,10,392324,392324,215521
odomzo,oncology,eu,portugal,2019,10,4798764,4798764,4651066
odomzo,oncology,eu,italy,2019,10,0,0,4877720
odomzo,oncology,eu,malta,2019,10,123590,123590,0
odomzo,oncology,eu,uk,2019,10,232090,284401,288299
odomzo,oncology,eu,ireland,2019,10,249560,249560,165635
odomzo,oncology,eu,austria,2019,10,200413,200413,77020
odomzo,oncology,eu,belgium,2019,10,343849,343849,270079
odomzo,oncology,eu,luxembourg,2019,10,1512339,1579372,1592903
odomzo,oncology,eu,greece,2019,10,99570,99570,0
odomzo,oncology,eu,netherlands,2019,10,117714,117714,0
odomzo,oncology,eu,denmark,2019,10,159058,159058,2705
odomzo,oncology,eu,estonia,2019,10,216165,216165,52475
odomzo,oncology,eu,finland,2019,10,171368,171368,20793
odomzo,oncology,eu,lithuania,2019,10,2874,2874,0
odomzo,oncology,eu,latvia,2019,10,992498,992498,825557
odomzo,oncology,eu,norway,2019,10,374976,374976,201265
odomzo,oncology,eu,sweden,2019,10,0,0,-1566667
odomzo,oncology,eu,switzerland,2019,10,93520,93520,2623
odomzo,oncology,eu,macedonia,2019,10,213190,213190,84759
odomzo,oncology,eu,serbia,2019,10,354974,354974,213453
odomzo,oncology,eu,bosnia,2019,10,-152945,-101566,0
odomzo,oncology,eu,montenegro,2019,10,0,0,1148320
odomzo,oncology,eu,czech republic,2019,10,179731,179731,0
odomzo,oncology,eu,hungary,2019,10,157881,157881,98391
odomzo,oncology,eu,slovenia,2019,10,130847,130847,116925
odomzo,oncology,eu,slovakia,2019,10,2426824,2426824,2248499
odomzo,oncology,eu,bulgaria,2019,10,281289,281289,174351
odomzo,oncology,eu,romania,2019,10,396979,422557,439473
odomzo,oncology,eu,croatia,2019,10,3059998,3059998,2872604
odomzo,oncology,eu,ukraine,2019,11,507103,508774,520123
odomzo,oncology,eu,kazakhstan,2019,11,178189,178189,0
odomzo,oncology,eu,georgia,2019,11,594536,594536,442905
odomzo,oncology,eu,belarus,2019,11,69581,149859,162129
odomzo,oncology,eu,armenia,2019,11,26148,35622,36973
odomzo,oncology,eu,israel,2019,11,269249,326969,473589
odomzo,oncology,eu,palestine,2019,11,210789,210789,92710
odomzo,oncology,eu,poland,2019,11,64097,64097,1691
odomzo,oncology,eu,russia,2019,11,8077,116950,147315
odomzo,oncology,eu,other,2019,11,1890614,2160577,4150355
odomzo,oncology,eu,france,2019,11,3486923,3827990,4881415
odomzo,oncology,eu,germany,2019,11,177378,177378,0
odomzo,oncology,eu,spain,2019,11,1534,71567,289785
odomzo,oncology,eu,portugal,2019,11,280750,280750,154120
odomzo,oncology,eu,italy,2019,11,22525,53531,55299
odomzo,oncology,eu,malta,2019,11,73999,119856,274051
odomzo,oncology,eu,uk,2019,11,606944,670903,1679946
odomzo,oncology,eu,ireland,2019,11,81645,81645,0
odomzo,oncology,eu,austria,2019,11,73419,73419,0
odomzo,oncology,eu,belgium,2019,11,174530,174530,2705
odomzo,oncology,eu,luxembourg,2019,11,164371,164371,52475
odomzo,oncology,eu,greece,2019,11,84242,84242,20793
odomzo,oncology,eu,netherlands,2019,11,67622,67622,43426
odomzo,oncology,eu,denmark,2019,11,535667,590859,788816
odomzo,oncology,eu,estonia,2019,11,259888,259888,143911
odomzo,oncology,eu,finland,2019,11,0,0,-1566667
odomzo,oncology,eu,lithuania,2019,11,40880,40880,2623
odomzo,oncology,eu,latvia,2019,11,120778,120778,89362
odomzo,oncology,eu,norway,2019,11,367538,367538,243758
odomzo,oncology,eu,sweden,2019,11,32259,32259,0
odomzo,oncology,eu,switzerland,2019,11,903184,903184,719381
odomzo,oncology,eu,macedonia,2019,11,82530,82530,53235
odomzo,oncology,eu,serbia,2019,11,256103,256103,109363
odomzo,oncology,eu,bosnia,2019,11,90019,107197,107657
odomzo,oncology,eu,montenegro,2019,11,2224917,2227957,2279729
odomzo,oncology,eu,czech republic,2019,11,7451,49944,123175
odomzo,oncology,eu,hungary,2019,11,73672,317016,421141
odomzo,oncology,eu,slovenia,2019,11,2763934,2763934,2742563
odomzo,oncology,eu,slovakia,2019,12,540421,540421,523691
odomzo,oncology,eu,bulgaria,2019,12,215118,215118,94200
odomzo,oncology,eu,romania,2019,12,430802,442085,442905
odomzo,oncology,eu,croatia,2019,12,134404,142007,150802
odomzo,oncology,eu,ukraine,2019,12,137214,137214,30716
odomzo,oncology,eu,kazakhstan,2019,12,89703,323032,370854
odomzo,oncology,eu,georgia,2019,12,118380,122823,136245
odomzo,oncology,eu,belarus,2019,12,79346,79346,1691
odomzo,oncology,eu,armenia,2019,12,214126,214126,161819
odomzo,oncology,eu,israel,2019,12,2318973,2842127,4552553
odomzo,oncology,eu,palestine,2019,12,2377970,2666694,4875507
odomzo,oncology,eu,poland,2019,12,30056,30056,0
odomzo,oncology,eu,russia,2019,12,309859,309859,303041
odomzo,oncology,eu,other,2019,12,275628,275628,165550
odomzo,oncology,eu,france,2019,12,122999,122999,55517
odomzo,oncology,eu,germany,2019,12,16217,23163,260624
odomzo,oncology,eu,spain,2019,12,766403,1027800,1486250
odomzo,oncology,eu,portugal,2019,12,48265,48265,0
odomzo,oncology,eu,italy,2019,12,149822,149822,0
odomzo,oncology,eu,malta,2019,12,50181,50181,2705
odomzo,oncology,eu,uk,2019,12,111601,111601,52475
odomzo,oncology,eu,ireland,2019,12,37035,37035,20793
odomzo,oncology,eu,austria,2019,12,33606,33606,0
odomzo,oncology,eu,belgium,2019,12,587584,699436,829724
odomzo,oncology,eu,luxembourg,2019,12,4008,147866,185951
odomzo,oncology,eu,greece,2019,12,0,0,-1566667
odomzo,oncology,eu,netherlands,2019,12,184084,184084,2623
odomzo,oncology,eu,denmark,2019,12,269068,269068,93420
odomzo,oncology,eu,estonia,2019,12,314451,349475,396797
odomzo,oncology,eu,finland,2019,12,77105,77105,0
odomzo,oncology,eu,lithuania,2019,12,1297510,2641365,2948401
odomzo,oncology,eu,latvia,2019,12,161529,161529,0
odomzo,oncology,eu,norway,2019,12,81110,95971,102827
odomzo,oncology,eu,sweden,2019,12,158704,158704,105028
odomzo,oncology,eu,switzerland,2019,12,136645,1145934,2145510
odomzo,oncology,eu,macedonia,2019,12,331918,331918,138819
odomzo,oncology,eu,serbia,2019,12,135489,321834,447941
odomzo,oncology,eu,bosnia,2019,12,722619,1476115,2373021
malarone,oncology,eu,montenegro,2019,1,420827,420827,362790
malarone,oncology,eu,czech republic,2019,1,31552,31552,0
malarone,oncology,eu,hungary,2019,1,865837,865837,772432
malarone,oncology,eu,slovenia,2019,1,26846,26846,0
malarone,oncology,eu,slovakia,2019,1,327364,327364,297622
malarone,oncology,eu,bulgaria,2019,1,199358,199358,167928
malarone,oncology,eu,romania,2019,1,809388,809388,637235
malarone,oncology,eu,croatia,2019,1,446108,446108,303254
malarone,oncology,eu,ukraine,2019,1,120151,120151,17840
malarone,oncology,eu,kazakhstan,2019,1,309425,309425,163174
malarone,oncology,eu,georgia,2019,1,4731478,4731478,4711132
malarone,oncology,eu,belarus,2019,1,5112888,5112888,4969684
malarone,oncology,eu,armenia,2019,1,144240,144240,0
malarone,oncology,eu,israel,2019,1,485781,485781,361613
malarone,oncology,eu,palestine,2019,1,570005,570005,400773
malarone,oncology,eu,poland,2019,1,195977,195977,107861
malarone,oncology,eu,russia,2019,1,274846,274846,243430
malarone,oncology,eu,other,2019,1,3348903,3348903,3222753
malarone,oncology,eu,france,2019,1,120492,120492,0
malarone,oncology,eu,germany,2019,1,6235,6235,0
malarone,oncology,eu,spain,2019,1,164410,164410,61119
malarone,oncology,eu,portugal,2019,1,93718,93718,0
malarone,oncology,eu,italy,2019,1,137126,137126,36886
malarone,oncology,eu,malta,2019,1,41033,41033,0
malarone,oncology,eu,uk,2019,1,816358,816358,723421
malarone,oncology,eu,ireland,2019,1,379566,379566,206088
malarone,oncology,eu,austria,2019,1,22846,22846,0
malarone,oncology,eu,belgium,2019,1,1080557,1080557,1050006
malarone,oncology,eu,luxembourg,2019,1,345175,345175,188097
malarone,oncology,eu,greece,2019,1,249364,249364,174648
malarone,oncology,eu,netherlands,2019,1,-31226,-31226,-153890
malarone,oncology,eu,denmark,2019,1,773123,773123,615559
malarone,oncology,eu,estonia,2019,1,217065,217065,25436
malarone,oncology,eu,finland,2019,1,357858,357858,307165
malarone,oncology,eu,lithuania,2019,1,129412,129412,69188
malarone,oncology,eu,latvia,2019,1,2371312,2371312,2369870
malarone,oncology,eu,norway,2019,1,542416,542416,371759
malarone,oncology,eu,sweden,2019,1,316089,316089,237375
malarone,oncology,eu,switzerland,2019,1,816242,816242,678420
malarone,oncology,eu,macedonia,2019,1,2238,2238,0
malarone,oncology,eu,serbia,2019,2,320803,320803,302921
malarone,oncology,eu,bosnia,2019,2,65481,65481,0
malarone,oncology,eu,montenegro,2019,2,820274,820274,777799
malarone,oncology,eu,czech republic,2019,2,154964,154964,0
malarone,oncology,eu,hungary,2019,2,367409,367409,322604
malarone,oncology,eu,slovenia,2019,2,376848,376848,242553
malarone,oncology,eu,slovakia,2019,2,761905,761905,666533
malarone,oncology,eu,bulgaria,2019,2,623648,623648,474123
malarone,oncology,eu,romania,2019,2,217226,217226,55252
malarone,oncology,eu,croatia,2019,2,307280,307280,268729
malarone,oncology,eu,ukraine,2019,2,3474936,3474936,3385178
malarone,oncology,eu,kazakhstan,2019,2,6719825,6719825,6668277
malarone,oncology,eu,georgia,2019,2,81746,81746,0
malarone,oncology,eu,belarus,2019,2,287515,287515,254179
malarone,oncology,eu,armenia,2019,2,508890,508890,400340
malarone,oncology,eu,israel,2019,2,120231,120231,98163
malarone,oncology,eu,palestine,2019,2,415488,415488,255413
malarone,oncology,eu,poland,2019,2,2852387,2852387,2799113
malarone,oncology,eu,russia,2019,2,159346,159346,0
malarone,oncology,eu,other,2019,2,15635,15635,0
malarone,oncology,eu,france,2019,2,42288,42288,-8932
malarone,oncology,eu,germany,2019,2,185205,185205,0
malarone,oncology,eu,spain,2019,2,220215,220215,32074
malarone,oncology,eu,portugal,2019,2,100984,100984,0
malarone,oncology,eu,italy,2019,2,973190,973190,786763
malarone,oncology,eu,malta,2019,2,353517,353517,220809
malarone,oncology,eu,uk,2019,2,123594,123594,0
malarone,oncology,eu,ireland,2019,2,1083697,1083697,905276
malarone,oncology,eu,austria,2019,2,303680,303680,267107
malarone,oncology,eu,belgium,2019,2,697212,697212,527331
malarone,oncology,eu,luxembourg,2019,2,-49498,-49498,-242498
malarone,oncology,eu,greece,2019,2,1157495,1157495,969993
malarone,oncology,eu,netherlands,2019,2,25121,25121,0
malarone,oncology,eu,denmark,2019,2,430554,430554,252217
malarone,oncology,eu,estonia,2019,2,215924,215924,92604
malarone,oncology,eu,finland,2019,2,2483949,2483949,2295232
malarone,oncology,eu,lithuania,2019,2,762026,762026,570051
malarone,oncology,eu,latvia,2019,2,392879,392879,229100
malarone,oncology,eu,norway,2019,2,783785,783785,692039
malarone,oncology,eu,sweden,2019,2,136851,136851,0
malarone,oncology,eu,switzerland,2019,3,487297,487297,320380
malarone,oncology,eu,macedonia,2019,3,16509,16509,0
malarone,oncology,eu,serbia,2019,3,994285,994285,834371
malarone,oncology,eu,bosnia,2019,3,13060,13060,0
malarone,oncology,eu,montenegro,2019,3,307678,307678,241706
malarone,oncology,eu,czech republic,2019,3,340272,340272,153503
malarone,oncology,eu,hungary,2019,3,728375,728375,701325
malarone,oncology,eu,slovenia,2019,3,313736,313736,238041
malarone,oncology,eu,slovakia,2019,3,98325,98325,17840
malarone,oncology,eu,bulgaria,2019,3,482920,482920,403371
malarone,oncology,eu,romania,2019,3,3985423,3985423,3983738
malarone,oncology,eu,croatia,2019,3,5532502,5532502,5377400
malarone,oncology,eu,ukraine,2019,3,66311,66311,42983
malarone,oncology,eu,kazakhstan,2019,3,577497,577497,428970
malarone,oncology,eu,georgia,2019,3,473114,473114,352985
malarone,oncology,eu,belarus,2019,3,224115,224115,93214
malarone,oncology,eu,armenia,2019,3,335527,335527,263169
malarone,oncology,eu,israel,2019,3,3295885,3295885,3119994
malarone,oncology,eu,palestine,2019,3,82956,82956,0
malarone,oncology,eu,poland,2019,3,119125,119125,0
malarone,oncology,eu,russia,2019,3,227988,227988,41384
malarone,oncology,eu,other,2019,3,190817,190817,140524
malarone,oncology,eu,france,2019,3,102840,102840,50527
malarone,oncology,eu,germany,2019,3,186085,186085,0
malarone,oncology,eu,spain,2019,3,785878,785878,688799
malarone,oncology,eu,portugal,2019,3,485125,485125,306752
malarone,oncology,eu,italy,2019,3,135334,135334,0
malarone,oncology,eu,malta,2019,3,1265634,1265634,1099987
malarone,oncology,eu,uk,2019,3,391360,391360,289796
malarone,oncology,eu,ireland,2019,3,179303,179303,156524
malarone,oncology,eu,austria,2019,3,-116438,-116438,-238622
malarone,oncology,eu,belgium,2019,3,1241462,1241462,1206953
malarone,oncology,eu,luxembourg,2019,3,155385,155385,102773
malarone,oncology,eu,greece,2019,3,475440,475440,295507
malarone,oncology,eu,netherlands,2019,3,163532,163532,21388
malarone,oncology,eu,denmark,2019,3,2462955,2462955,2437765
malarone,oncology,eu,estonia,2019,3,658355,658355,613931
malarone,oncology,eu,finland,2019,3,252445,252445,227049
malarone,oncology,eu,lithuania,2019,3,661271,661271,536573
malarone,oncology,eu,latvia,2019,3,64567,64567,0
malarone,oncology,eu,norway,2019,4,332609,332609,289620
malarone,oncology,eu,sweden,2019,4,112073,112073,0
malarone,oncology,eu,switzerland,2019,4,842837,842837,683220
malarone,oncology,eu,macedonia,2019,4,129267,129267,0
malarone,oncology,eu,serbia,2019,4,408817,408817,241520
malarone,oncology,eu,bosnia,2019,4,156666,156666,99875
malarone,oncology,eu,montenegro,2019,4,772529,772529,704621
malarone,oncology,eu,czech republic,2019,4,386218,386218,322794
malarone,oncology,eu,hungary,2019,4,120673,120673,44600
malarone,oncology,eu,slovenia,2019,4,387791,387791,307540
malarone,oncology,eu,slovakia,2019,4,4150895,4150895,4023176
malarone,oncology,eu,bulgaria,2019,4,5825698,5825698,5643689
malarone,oncology,eu,romania,2019,4,1061,1061,0
malarone,oncology,eu,croatia,2019,4,400605,400605,303831
malarone,oncology,eu,ukraine,2019,4,666280,666280,636451
malarone,oncology,eu,kazakhstan,2019,4,329607,329607,203858
malarone,oncology,eu,georgia,2019,4,489227,489227,321445
malarone,oncology,eu,belarus,2019,4,3406612,3406612,3253715
malarone,oncology,eu,armenia,2019,4,149285,149285,0
malarone,oncology,eu,israel,2019,4,177380,177380,0
malarone,oncology,eu,palestine,2019,4,20688,20688,4597
malarone,oncology,eu,poland,2019,4,181607,181607,0
malarone,oncology,eu,russia,2019,4,71080,71080,62151
malarone,oncology,eu,other,2019,4,184954,184954,0
malarone,oncology,eu,france,2019,4,775574,775574,736487
malarone,oncology,eu,germany,2019,4,379594,379594,239822
malarone,oncology,eu,spain,2019,4,140485,140485,0
malarone,oncology,eu,portugal,2019,4,1184845,1184845,1029276
malarone,oncology,eu,italy,2019,4,340893,340893,217067
malarone,oncology,eu,malta,2019,4,383542,383542,350579
malarone,oncology,eu,uk,2019,4,-429949,-429949,-529838
malarone,oncology,eu,ireland,2019,4,1913143,1913143,1766125
malarone,oncology,eu,austria,2019,4,132170,132170,0
malarone,oncology,eu,belgium,2019,4,326921,326921,301264
malarone,oncology,eu,luxembourg,2019,4,181371,181371,39379
malarone,oncology,eu,greece,2019,4,2815284,2815284,2766507
malarone,oncology,eu,netherlands,2019,4,843133,843133,678415
malarone,oncology,eu,denmark,2019,4,202322,202322,170712
malarone,oncology,eu,estonia,2019,4,843990,843990,672851
malarone,oncology,eu,finland,2019,4,180042,180042,0
malarone,oncology,eu,lithuania,2019,5,459904,459904,430523
malarone,oncology,eu,latvia,2019,5,103951,103951,0
malarone,oncology,eu,norway,2019,5,721506,721506,611322
malarone,oncology,eu,sweden,2019,5,20970,20970,0
malarone,oncology,eu,switzerland,2019,5,406474,406474,360793
malarone,oncology,eu,macedonia,2019,5,168787,168787,128410
malarone,oncology,eu,serbia,2019,5,870102,870102,780430
malarone,oncology,eu,bosnia,2019,5,555130,555130,365400
malarone,oncology,eu,montenegro,2019,5,154969,154969,26760
malarone,oncology,eu,czech republic,2019,5,706189,706189,517099
malarone,oncology,eu,hungary,2019,5,3857617,3857617,3742142
malarone,oncology,eu,slovenia,2019,5,5921430,5921430,5729349
malarone,oncology,eu,slovakia,2019,5,191216,191216,0
malarone,oncology,eu,bulgaria,2019,5,462196,462196,426463
malarone,oncology,eu,romania,2019,5,494377,494377,389857
malarone,oncology,eu,croatia,2019,5,167509,167509,138547
malarone,oncology,eu,ukraine,2019,5,385503,385503,306099
malarone,oncology,eu,kazakhstan,2019,5,2880613,2880613,2767350
malarone,oncology,eu,georgia,2019,5,187226,187226,0
malarone,oncology,eu,belarus,2019,5,71468,71468,0
malarone,oncology,eu,armenia,2019,5,246962,246962,154948
malarone,oncology,eu,israel,2019,5,239066,239066,140794
malarone,oncology,eu,palestine,2019,5,171476,171476,28093
malarone,oncology,eu,poland,2019,5,146028,146028,0
malarone,oncology,eu,russia,2019,5,1066664,1066664,887456
malarone,oncology,eu,other,2019,5,311584,311584,201378
malarone,oncology,eu,france,2019,5,93277,93277,0
malarone,oncology,eu,germany,2019,5,994104,994104,978649
malarone,oncology,eu,spain,2019,5,326019,326019,248641
malarone,oncology,eu,portugal,2019,5,393647,393647,312751
malarone,oncology,eu,italy,2019,5,-764347,-764347,-881552
